title,released,gf_score,metascore,genre,description,cover_art_url,title_id
Thunder Paw,2016-07-26,,,"Action, Platformer","Thunder Paw is a 2D side-scrolling action platformer where players control a heroic dog on a mission to rescue his siblings from the evil Gib and his robot army. Players dash, jump, and shoot their way through colorful levels filled with enemies and obstacles. The game features retro-inspired pixel art graphics, fast-paced gameplay, and boss battles. With its accessible controls and family-friendly presentation, Thunder Paw delivers a lighthearted adventure that pays homage to classic platforming games while adding its own unique canine twist to the formula.",https://images.launchbox-app.com/3f0c3847-482f-4d9b-a427-e7e251006aa5.png,PCSE01463
Thunder Paw,2016-07-26,,,"Action, Platformer","Thunder Paw is a 2D side-scrolling action platformer where players control a heroic dog on a mission to rescue his siblings from the evil Gib and his robot army. Players dash, jump, and shoot their way through colorful levels filled with enemies and obstacles. The game features retro-inspired pixel art graphics, fast-paced gameplay, and boss battles. With its accessible controls and family-friendly presentation, Thunder Paw delivers a lighthearted adventure that pays homage to classic platforming games while adding its own unique canine twist to the formula.",https://images.launchbox-app.com/3f0c3847-482f-4d9b-a427-e7e251006aa5.png,PCSH10236
Thy Sword,2018-01-30,,,"Action, Platformer","Thy Sword is a retro-inspired hack-and-slash action platformer that channels classic 8-bit aesthetics. Players control a warrior battling through hordes of monsters across challenging stages filled with traps, boss encounters, and environmental hazards. The game features pixel art graphics, tight combat mechanics emphasizing melee attacks and dodging, and a high difficulty curve that demands precise timing and pattern recognition. With its old-school presentation and unforgiving gameplay, Thy Sword appeals to fans of vintage action games seeking a nostalgic yet demanding experience.",https://images.launchbox-app.com/c1d4b1ef-2af7-4bc8-96d9-6f94c32c841b.png,PCSE01416
Tic-Tac-Letters by POWGI,,,,"Puzzle, Word Game",,https://images.launchbox-app.com/1ab6d239-26b4-4eea-9aba-b7337f3bb829.png,PCSB01396
Tic-Tac-Letters by POWGI,,,,"Puzzle, Word Game",,https://images.launchbox-app.com/1ab6d239-26b4-4eea-9aba-b7337f3bb829.png,PCSE01430
Tic-Tac-Letters by POWGI,,,,"Puzzle, Word Game",,https://images.launchbox-app.com/1ab6d239-26b4-4eea-9aba-b7337f3bb829.png,PCSH10212
Time Avengers Demo,,,,,,,PCSG90164
Time Recoil,2017-08-08,,70,Action,"Time Recoil is a top-down shooter where killing enemies slows down time. Players control a member of the Recoilers, using time manipulation abilities to execute devastating slow-motion kills. Chain together kills to activate increasingly powerful special moves and time-bending powers. Fight through a story-driven campaign to prevent a mad scientist from destroying the fabric of time itself. Features fast-paced combat, brutal action sequences, and strategic time mechanics that reward aggressive playstyles.",https://images.launchbox-app.com/44954db1-d908-4fae-a967-e3879dda3797.png,PCSE01186
TIME TRAVELERS,2012-07-12,,,"Adventure, Visual Novel","TIME TRAVELERS is an adventure game where players experience interconnected stories across multiple characters in Tokyo. The narrative revolves around a mysterious incident that threatens the city, and players must make choices that affect the timeline and determine the fate of the protagonists. The game features anime-style visuals and branching storylines that encourage multiple playthroughs to uncover all the secrets and achieve the true ending.",https://images.launchbox-app.com/0960aba3-e35b-45dd-98d2-804977ebdb1b.jpg,PCSG00062
TIME TRAVELERS PROLOGUE Demo,,,,,,,PCSG90044
Timepiece Ensemble,,,,,,,PCSG00966
Timespinner,2018-09-25,,77,"Action, Platformer","Travel through time to prevent a devastating war in this pixel-art Metroidvania. As Lunais, use the Timespinner to stop, slow, and rewind time while exploring a vast interconnected world. Battle through the Lachiem Empire, unlock new abilities, and discover the truth about your mother's mysterious past. Features deep RPG mechanics, multiple endings, and the ability to summon familiars to aid in combat.",https://images.launchbox-app.com/b558b76c-29f9-414f-84dc-70384611b122.png,PCSB01301
Timespinner,2018-09-25,,77,"Action, Platformer","Travel through time to prevent a devastating war in this pixel-art Metroidvania. As Lunais, use the Timespinner to stop, slow, and rewind time while exploring a vast interconnected world. Battle through the Lachiem Empire, unlock new abilities, and discover the truth about your mother's mysterious past. Features deep RPG mechanics, multiple endings, and the ability to summon familiars to aid in combat.",https://images.launchbox-app.com/b558b76c-29f9-414f-84dc-70384611b122.png,PCSE01246
Tiny Troopers Joint Ops,2014-12-16,,62,"Action, Strategy","Tiny Troopers Joint Ops combines two games in one package, delivering bite-sized military action on the go. Players command a squad of miniature soldiers through over 60 missions across zombie-infested territories and hostile war zones. The game features strategic squad-based combat where players upgrade their troopers, unlock weapons, and deploy special abilities like air strikes and medical support. With its accessible twin-stick shooter mechanics and progression system, the game offers quick tactical engagements perfect for portable play sessions.",https://images.launchbox-app.com/171e4784-15b8-411d-bcf7-a7aee6733c21.png,PCSB00552
Tiny Troopers Joint Ops,2014-12-16,,62,"Action, Strategy","Tiny Troopers Joint Ops combines two games in one package, delivering bite-sized military action on the go. Players command a squad of miniature soldiers through over 60 missions across zombie-infested territories and hostile war zones. The game features strategic squad-based combat where players upgrade their troopers, unlock weapons, and deploy special abilities like air strikes and medical support. With its accessible twin-stick shooter mechanics and progression system, the game offers quick tactical engagements perfect for portable play sessions.",https://images.launchbox-app.com/171e4784-15b8-411d-bcf7-a7aee6733c21.png,PCSE00432
Titan Attacks!,2013-05-07,,74,"Action, Shooter","Titan Attacks! is a modern reimagining of classic arcade space shooters. Players defend Earth against an alien invasion across the solar system, battling through waves of enemies from Mars to Saturn and beyond. The game features strategic depth through an upgrade system where players purchase weapons, shields, and power-ups between levels. With its retro-styled graphics, challenging gameplay, and persistent progression system, Titan Attacks! combines nostalgic arcade action with contemporary game design. Players must carefully manage their earnings to build the ultimate battleship capable of defeating the final Titan mothership.",https://images.launchbox-app.com/54988ab9-21d2-41c7-92fe-248b6249f318.png,PCSB00504
Titan Attacks!,2013-05-07,,74,"Action, Shooter","Titan Attacks! is a modern reimagining of classic arcade space shooters. Players defend Earth against an alien invasion across the solar system, battling through waves of enemies from Mars to Saturn and beyond. The game features strategic depth through an upgrade system where players purchase weapons, shields, and power-ups between levels. With its retro-styled graphics, challenging gameplay, and persistent progression system, Titan Attacks! combines nostalgic arcade action with contemporary game design. Players must carefully manage their earnings to build the ultimate battleship capable of defeating the final Titan mothership.",https://images.launchbox-app.com/54988ab9-21d2-41c7-92fe-248b6249f318.png,PCSE00388
