title,release,gf_score,metascore,genre,description,cover_art_url
The Hunt for Red October,1991-01,2.47,,Action,"The novel also became the basis for three computer, video, and console games. One version, a combination of a submarine simulator and strategy game, was released on 1987 and received positive reviews. Another game based on the movie was released in 1990. The console game was released in 1991 for the Nintendo Entertainment System. In addition, a board game, published in 1988 by TSR, Inc. became one of the bestselling wargames of all time.",https://gamefaqs.akamaized.net/box/2/3/4/49234_front.jpg
720 Degrees,1989-11,2.46,,Sports,"720 Degrees, or 720°, is a 1986 skateboarding arcade game by Atari Games in which the player controls a skateboarder skating around a middle-class neighborhood. By doing jumps and tricks, the player can eventually acquire enough points to compete at a skate park. The game's name comes from the ""ultimate"" trick, turning a full 720° (two complete circles) in the air after jumping off a ramp.",https://gamefaqs.akamaized.net/box/8/3/5/48835_front.jpg
Silver Surfer,1990-11,2.45,,Action,"Silver Surfer is a video gamereleased for the Nintendo Entertainment System, developed by Software Creations and released by Arcadia Systems in November 1990 in the United States. Silver Surfer is primarily known for its strong difficulty and highly praised music.",https://gamefaqs.akamaized.net/box/6/8/3/49683_front.jpg
Xenophobe,1988-12,2.43,,Action,"Xenophobe is a 1987 arcade game developed and published by Bally Midway. Starbases, moons, ships, and space cities are infested with aliens, and the players have to kill the aliens before each is completely overrun. The screen is split into three horizontally-scrolling windows, one for each of up to three players, yet all players are in the same game world. It is one of the few arcade games made in the 1980s to not have a demonstration of the gameplay.",https://gamefaqs.akamaized.net/box/4/4/1/23441_front.jpg
Indiana Jones and the Temple of Doom,1988-12,2.43,,Action,"Indiana Jones and the Temple of Doom is a 1984 American action-adventure filmdirected by Steven Spielberg. It is the second installment in the Indiana Jones franchise and a prequel to the 1981 film Raiders of the Lost Ark, featuring Harrison Fordreprising his role as the title character. After arriving in North India, Indiana Jones is asked by desperate villagers to find a mystical stone and rescue their children from a Thuggee cult practicing child slavery, black magic and ritualistic human sacrifice in honor of the goddess Kali.",https://gamefaqs.akamaized.net/box/2/5/8/49258_front.jpg
Superman,1988-12,2.43,,Action Adventure,"Superman is an NES video game based on the DC Comicscharacter and the first two films of the same name. The game is a combination of side-scrolling action mixed in with some puzzles. The Japanese release featured a synthesized version of the film's score, but in the US version, these songs are replaced by music recycled from Indora no Hikari, another Famicom game from Kemco.",https://gamefaqs.akamaized.net/box/8/5/7/7857_front.jpg
Cybernoid: The Fighting Machine,1989-12,2.43,,Action,"Cybernoid: The Fighting Machine is a shoot 'em updeveloped and published in 1987 by Hewson Consultantsfor the ZX Spectrum, and was then ported to the Amstrad CPC, Atari ST, Commodore 64, NES, and Amiga. It was programmed by Raffaele Cecco. The Sinclair ZX Spectrum and Atari ST versions featured a main theme by Dave Rogers, while the Commodore C64 version (later released on the Wii's Virtual Console service) featured a completely different theme by Jeroen Tel.",https://gamefaqs.akamaized.net/box/0/5/0/49050_front.jpg
Donkey Kong Jr. Math,1985-10,2.41,,Miscellaneous,"Donkey Kong Jr. Math is a Nintendo edutainment video game where players must solve math problems in order to win. It was released in Japan in 1983 for the Family Computer, in North America in June 1986, and in the PAL region in 1986. It is the only game in the ""Education Series"" of NES games in North America. Donkey Kong Jr. Math was made available in the video game Animal Crossing (along with several other NES titles). Donkey Kong Jr. Math was re-released on the Wii's Virtual Console in 2007 and on the Wii U's Virtual Console in 2014.",https://gamefaqs.akamaized.net/box/0/7/5/49075_front.jpg
Athena,1987-08,2.41,,Action,"Athena (アテナ Atena) is a platform arcade game, produced and published in 1986 by SNK. It was later ported to the NES, developed by Micronics. Conversions were done also for the ZX Spectrum, Commodore 64 and Amstrad CPC in 1987 by Ocean Software under their Imagine label. However, only the NES version was released for North American homes until the PlayStation Network saw a release of the arcade original in 2011. Both the arcade and NES versions of Athena are included in SNK 40th Anniversary Collection, released for Nintendo Switchand PlayStation 4 in 2018. The game's protagonist, Princess Athena, has gone on to appear in later fighting games by SNK as a secret character or assistant to her descendant Athena Asamiya, a frequent main character in these games.",https://gamefaqs.akamaized.net/box/7/8/9/21789_front.jpg
WWF King of the Ring,1993-11,2.41,,Sports,"WWF King of the Ring is a professional wrestling video game based on the World Wrestling Federation (WWF), released in 1993 for the Nintendo Entertainment System and Game Boy. It was the final WWF game released for the NES, and third WWF game released for the Game Boy. In this game, players can vie for the title of King of the Ring by competing in an eight-man single elimination tournament. Additionally, players can battle the entire roster through a string of singles matches to become WWF Champion. Also available are exhibition matches in singles and tag team modes for one or two players.",https://gamefaqs.akamaized.net/box/1/9/5/21195_front.jpg
Attack of the Killer Tomatoes,1992-01,2.4,,Action,"Attack of the Killer Tomatoesis a 2D platform video gamedeveloped by Imagineering and released in 1991 for the NES. It was later ported to the Game Boy in 1992. The Game Boy version was developed by Equilibrium and published by THQ in Europe and the US. It was also released in Japan, where it was published by Altron in 1993.",https://gamefaqs.akamaized.net/box/9/6/8/45968_front.jpg
Chubby Cherub,1986-10,2.39,,Action,"Chubby Cherub (known in Japan as Obake no Q-tarō: WanWan Panic (オバケのQ太郎 ワンワンパニック Obake no Q-tarō WanWan Panikku, lit. ""Q-tarō the Ghost: BowWow Panic"")) is a video game by Bandai for the Nintendo Entertainment System. It is about a flying cupid-like character who eats food and attacks enemies with hearts.",https://gamefaqs.akamaized.net/box/0/1/2/49012_front.jpg
Dash Galaxy in the Alien Asylum,1990-02,2.38,,Puzzle,"Dash Galaxy in the Alien Asylum is an action game for the Nintendo Entertainment System, developed by Beam Software and published by Data East, released in 1990 exclusively in North America.",https://gamefaqs.akamaized.net/box/0/5/3/49053_front.jpg
American Gladiators,1991-10,2.38,,Sports,"American Gladiators is a video game made in 1991 by Incredible Technologies for the Amiga, Sega Mega Drive/Genesis, Super NES and Nintendo Entertainment System. It is based on the popular TV game show, American Gladiators. The NES version varied greatly from the others as well as the game show itself in that the events were morphed into side-scrolling and overhead mini-levels that only partially resembled the real-life events.",https://gamefaqs.akamaized.net/box/7/6/9/21769_front.jpg
Karate Champ,1986-11,2.37,,Action,"Karate Champ, known in Japan as Karate Dō (空手道""The Way of the Empty Hand""), is a 1984 arcade fighting gamedeveloped by Technōs Japanfor Data East. Karate Champestablished and popularized the one-on-one fighting genre. A variety of moves can be performed using the dual-joystick controls using a best-of-three matches format like later fighting games. A separate arcade game that allows two players the option to compete against each other was released in 1984 under the title Karate Champ — Player vs Player (対戦空手道 美少女青春編 Taisen Karate Dō: Bishōjo Seishun Hen, ""The Competitive Way of the Empty Hand: Pretty Maiden Edition""), a distinct video game featuring a multiplayer mode and more varied gameplay. It was released for the arcades shortly after the original during the same year, also published by Data East. This version would serve as the basis for the home ports of Karate Champ.",https://gamefaqs.akamaized.net/box/9/8/3/36983_front.jpg
The Adventures of Gilligan's Island,1990-07,2.36,,Action Adventure,The Adventures of Gilligan's Island (also known as Gilligan's Island: The Video Game) is a single-playerNintendo Entertainment System video game by Bandaithat is based on the 1960s sitcom of the same name.,https://gamefaqs.akamaized.net/box/1/8/3/49183_front.jpg
Bram Stoker's Dracula,1993-09,2.36,,Action,"Bram Stoker's Dracula is a 1993 video game released for the Nintendo Entertainment System, Super NES, Game Boy, Master System, Genesis, Sega CD, Game Gear, MS-DOS and Amiga games consoles. Based on the 1992 movie of the same name which in turn is based on the 1897 novel by Bram Stoker, each version of the game was essentially identical (except for the Sega CD, Amiga and MS-DOS versions). The Amigaversion was released in 1994 for North America and Europe. A CD-ROM version for DOS was released in 1995.",https://gamefaqs.akamaized.net/box/5/6/5/22565_front.jpg
Beetlejuice,1991-05,2.36,,Action,"Beetlejuice: Horrific Hijinx from the Neitherworld! is a video game created by Rare and published by Acclaim Entertainment for the NintendoGame Boy. It is based on the animated television series. The game begins with the player taking control of Beetlejuice as he attempts to get rid of all the ghosts that he invited into Lydia Deetz's house (where she lives with her mother and father). He must then rescue Lydia from the evil Astoroth. Using bio-exorcist magic, players must defeat undead creatures through the cemetery and even inside the Neitherworld. Players can also ride on a mine cart and a Pogosnake (that operates in a similar fashion to Super Mario World's Yoshi). There are some elements of animated violence along with a dark Gothic theme (that explores into the realms of hauntings) in this video game.",https://gamefaqs.akamaized.net/box/9/8/4/45984_front.jpg
